order_id,order_date,category,region,channel,unit_price,quantity,discount_pct,revenue,cost,profit
983,2025-06-04,Clothing,North,Online,30.96,4,0,123.84,76.76,47.08
412,2025-06-04,Books,North,Online,8.13,4,5,30.89,20.06,10.83
2693,2025-06-04,Sports,Central,In-Store,24.66,6,5,140.56,88.11,52.45
1755,2025-06-04,Sports,Central,Online,61.32,1,0,61.32,34.37,26.95
917,2025-06-05,Groceries,East,In-Store,34.54,3,0,103.62,54.38,49.24
2870,2025-06-05,Toys,North,Online,58.49,5,10,263.2,148.4,114.8
1623,2025-06-05,Electronics,West,Online,296.63,2,15,504.27,326.28,177.99
1280,2025-06-05,Electronics,East,Online,49.59,6,0,297.54,154.61,142.93
2538,2025-06-05,Clothing,Central,Online,54.06,3,0,162.18,109.34,52.84
682,2025-06-05,Books,Central,Online,29.0,1,0,29.0,19.3,9.7
4097,2025-06-05,Clothing,North,Online,81.27,2,0,162.54,110.17,52.37
2037,2025-06-05,Groceries,West,Online,6.21,2,15,10.56,7.53,3.03
4128,2025-06-05,Sports,East,In-Store,29.88,2,0,59.76,32.49,27.27
1704,2025-06-05,Books,West,In-Store,16.56,1,10,14.9,11.18,3.72
4690,2025-06-05,Electronics,Central,Online,52.67,6,10,284.42,177.66,106.76
3051,2025-06-05,Clothing,East,Online,68.8,4,0,275.2,167.91,107.29
3314,2025-06-06,Furniture,Central,Online,365.98,6,5,2086.09,1368.63,717.46
4575,2025-06-06,Electronics,Central,In-Store,266.76,6,0,1600.56,853.79,746.77
3130,2025-06-06,Toys,Central,Online,71.94,1,10,64.75,37.45,27.3
1296,2025-06-06,Groceries,East,Online,14.0,5,5,66.5,45.34,21.16
80,2025-06-06,Clothing,North,Online,40.14,5,5,190.66,110.31,80.35
4417,2025-06-06,Groceries,East,In-Store,13.85,3,0,41.55,21.01,20.54
3382,2025-06-06,Books,East,In-Store,35.79,4,10,128.84,85.31,43.53
2434,2025-06-06,Clothing,North,Online,58.85,6,5,335.44,206.74,128.7
1332,2025-06-07,Groceries,Central,Online,3.6,4,5,13.68,9.09,4.59
2805,2025-06-07,Electronics,Central,Online,270.55,5,0,1352.75,815.69,537.06
4981,2025-06-07,Groceries,North,Online,33.17,3,0,99.51,62.36,37.15
3129,2025-06-07,Groceries,East,Online,11.69,6,0,70.14,35.49,34.65
3813,2025-06-07,Sports,North,Online,89.19,6,0,535.14,361.61,173.53
512,2025-06-08,Electronics,North,In-Store,519.01,5,0,2595.05,1335.64,1259.41
3189,2025-06-08,Sports,East,Online,27.15,4,0,108.6,64.23,44.37
3266,2025-06-08,Sports,East,Online,131.48,2,0,262.96,139.93,123.03
4947,2025-06-08,Groceries,West,Online,9.49,2,10,17.08,10.82,6.26
2020,2025-06-09,Furniture,North,Online,397.53,2,0,795.06,469.19,325.87
4450,2025-06-09,Groceries,South,In-Store,10.97,5,0,54.85,30.07,24.78
1699,2025-06-09,Electronics,South,Online,140.11,1,5,133.1,90.8,42.3
145,2025-06-09,Electronics,South,In-Store,576.78,5,0,2883.9,1599.02,1284.88
4487,2025-06-09,Clothing,North,Online,63.82,2,10,114.88,69.56,45.32
513,2025-06-09,Sports,Central,Online,140.1,2,0,280.2,155.27,124.93
1132,2025-06-09,Groceries,North,In-Store,13.9,6,0,83.4,48.54,34.86
2685,2025-06-10,Groceries,Central,In-Store,2.78,3,5,7.92,5.64,2.28
3338,2025-06-10,Clothing,North,Online,87.73,2,0,175.46,88.44,87.02
1487,2025-06-10,Sports,Central,Online,31.85,6,0,191.1,115.73,75.37
4661,2025-06-11,Groceries,North,Online,10.0,5,15,42.5,32.39,10.11
4498,2025-06-11,Groceries,Central,In-Store,28.33,1,10,25.5,17.15,8.35
2040,2025-06-11,Groceries,East,Online,65.79,1,0,65.79,38.06,27.73
4108,2025-06-11,Groceries,South,In-Store,4.11,1,5,3.9,2.87,1.03
2448,2025-06-11,Groceries,North,Online,14.43,4,5,54.83,36.57,18.26
1495,2025-06-11,Electronics,Central,Online,1666.31,1,10,1499.68,1024.18,475.5
1423,2025-06-11,Groceries,West,In-Store,18.54,3,20,44.5,37.32,7.18
1415,2025-06-11,Clothing,East,In-Store,54.18,1,5,51.47,28.8,22.67
4948,2025-06-11,Electronics,Central,Online,283.99,4,0,1135.96,767.47,368.49
3604,2025-06-12,Books,West,Online,23.77,1,0,23.77,12.58,11.19
1169,2025-06-12,Sports,North,Online,69.92,5,10,314.64,214.08,100.56
4144,2025-06-12,Electronics,Central,In-Store,830.73,6,5,4735.16,3197.64,1537.52
4991,2025-06-12,Groceries,North,In-Store,7.27,4,5,27.63,20.32,7.31
4582,2025-06-12,Groceries,East,Online,25.52,6,5,145.46,88.85,56.61
3839,2025-06-13,Clothing,Central,Online,68.95,6,10,372.33,262.8,109.53
4260,2025-06-13,Furniture,North,Online,479.29,1,0,479.29,285.57,193.72
4713,2025-06-13,Groceries,East,Online,23.27,1,15,19.78,15.99,3.79
4088,2025-06-13,Books,South,In-Store,14.8,6,15,75.48,48.7,26.78
3846,2025-06-13,Furniture,Central,Online,501.66,5,0,2508.3,1732.72,775.58
3783,2025-06-13,Toys,South,Online,57.64,1,20,46.11,34.66,11.45
591,2025-06-14,Groceries,East,Online,25.72,2,10,46.3,28.72,17.58
644,2025-06-14,Clothing,East,In-Store,111.98,3,0,335.94,191.59,144.35
3037,2025-06-14,Clothing,East,In-Store,22.89,5,0,114.45,77.97,36.48
4483,2025-06-14,Toys,West,Online,19.93,4,15,67.76,44.49,23.27
4927,2025-06-14,Toys,South,Online,10.26,5,0,51.3,28.28,23.02
985,2025-06-14,Books,East,In-Store,33.13,6,0,198.78,138.87,59.91
425,2025-06-15,Clothing,North,In-Store,95.13,2,0,190.26,120.35,69.91
3133,2025-06-15,Furniture,South,Online,374.62,2,5,711.78,507.22,204.56
69,2025-06-15,Books,East,Online,24.72,2,15,42.02,30.94,11.08
260,2025-06-15,Books,West,Online,41.72,2,0,83.44,54.68,28.76
4962,2025-06-15,Furniture,West,In-Store,868.64,3,0,2605.92,1525.04,1080.88
758,2025-06-15,Groceries,South,Online,2.87,5,15,12.2,7.78,4.42
1520,2025-06-15,Electronics,Central,Online,174.83,5,0,874.15,604.1,270.05
2671,2025-06-16,Clothing,East,In-Store,49.16,1,0,49.16,34.16,15.0
790,2025-06-16,Groceries,South,Online,14.34,1,20,11.47,9.37,2.1
382,2025-06-16,Sports,Central,Online,88.04,6,15,449.0,369.3,79.7
1086,2025-06-16,Clothing,Central,Online,23.69,1,0,23.69,13.05,10.64
853,2025-06-16,Groceries,North,Online,14.51,5,5,68.92,45.04,23.88
686,2025-06-16,Clothing,North,In-Store,153.7,3,10,414.99,284.49,130.5
1596,2025-06-16,Clothing,Central,Online,9.32,5,0,46.6,29.24,17.36
2841,2025-06-16,Clothing,Central,Online,25.7,4,20,82.24,59.37,22.87
4264,2025-06-16,Groceries,East,Online,23.13,3,0,69.39,46.64,22.75
2080,2025-06-16,Groceries,Central,Online,6.15,2,0,12.3,8.6,3.7
4434,2025-06-17,Books,East,In-Store,28.9,2,5,54.91,40.16,14.75
4767,2025-06-17,Toys,North,Online,36.87,4,0,147.48,96.05,51.43
3040,2025-06-17,Furniture,Central,Online,460.86,1,10,414.77,310.77,104.0
4176,2025-06-17,Groceries,East,In-Store,10.34,2,5,19.65,12.46,7.19
1900,2025-06-17,Groceries,Central,Online,7.02,5,0,35.1,19.57,15.53
3787,2025-06-17,Clothing,Central,Online,31.61,5,0,158.05,87.63,70.42
1713,2025-06-17,Furniture,North,In-Store,9.27,4,5,35.23,19.4,15.83
3735,2025-06-18,Groceries,East,Online,32.54,1,0,32.54,21.77,10.77
4942,2025-06-18,Clothing,Central,In-Store,97.92,4,15,332.93,219.48,113.45
3073,2025-06-18,Books,West,Online,21.26,3,10,57.4,35.69,21.71
283,2025-06-18,Clothing,South,In-Store,14.68,1,0,14.68,8.27,6.41
1845,2025-06-18,Groceries,East,Online,3.25,1,0,3.25,1.8,1.45
1820,2025-06-18,Groceries,West,Online,2.93,3,0,8.79,4.97,3.82
206,2025-06-18,Books,West,Online,1.57,1,0,1.57,0.95,0.62
198,2025-06-19,Sports,East,Online,70.48,5,15,299.54,239.33,60.21
4759,2025-06-19,Clothing,North,Online,52.98,5,0,264.9,164.86,100.04
4708,2025-06-19,Furniture,East,In-Store,214.85,3,15,547.87,400.8,147.07
3401,2025-06-19,Electronics,South,In-Store,412.6,6,0,2475.6,1663.82,811.78
4343,2025-06-19,Furniture,East,In-Store,711.89,3,5,2028.89,1151.47,877.42
4101,2025-06-19,Groceries,South,Online,15.2,1,0,15.2,9.81,5.39
493,2025-06-19,Clothing,South,In-Store,85.23,5,5,404.84,243.84,161.0
1440,2025-06-19,Clothing,East,Online,21.03,3,15,53.63,34.26,19.37
1797,2025-06-20,Sports,North,Online,75.66,4,0,302.64,179.32,123.32
3330,2025-06-20,Clothing,Central,In-Store,13.33,5,0,66.65,41.47,25.18
2552,2025-06-20,Groceries,East,In-Store,6.56,6,10,35.42,25.87,9.55
2731,2025-06-20,Clothing,North,Online,72.23,3,15,184.19,110.97,73.22
4138,2025-06-21,Groceries,North,Online,20.43,5,10,91.94,65.72,26.22
4299,2025-06-21,Toys,Central,Online,33.35,3,15,85.04,50.53,34.51
3158,2025-06-21,Clothing,West,Online,79.95,5,10,359.78,212.04,147.74
939,2025-06-21,Clothing,South,Online,17.95,4,0,71.8,48.97,22.83
4592,2025-06-22,Groceries,Central,In-Store,10.63,6,0,63.78,35.56,28.22
4429,2025-06-22,Clothing,South,Online,40.21,3,0,120.63,73.24,47.39
146,2025-06-22,Books,Central,Online,35.44,6,10,191.38,119.78,71.6
104,2025-06-23,Toys,North,In-Store,72.19,3,0,216.57,111.1,105.47
2762,2025-06-23,Clothing,West,Online,15.04,6,10,81.22,54.76,26.46
3821,2025-06-23,Clothing,South,In-Store,190.5,2,15,323.85,253.81,70.04
1512,2025-06-23,Books,East,Online,9.1,6,20,43.68,33.25,10.43
2245,2025-06-23,Clothing,East,In-Store,2.22,6,10,11.99,6.9,5.09
2905,2025-06-23,Electronics,East,Online,439.69,2,5,835.41,454.76,380.65
3283,2025-06-23,Groceries,West,Online,4.95,5,0,24.75,14.29,10.46
1738,2025-06-24,Electronics,North,In-Store,469.91,3,0,1409.73,861.38,548.35
539,2025-06-24,Electronics,North,Online,175.23,1,0,175.23,98.22,77.01
4711,2025-06-24,Furniture,South,In-Store,395.36,4,0,1581.44,1002.31,579.13
1637,2025-06-24,Groceries,East,In-Store,4.2,3,5,11.97,6.35,5.62
2148,2025-06-24,Clothing,South,Online,29.53,1,5,28.05,20.36,7.69
2952,2025-06-25,Toys,Central,In-Store,89.66,1,0,89.66,53.7,35.96
310,2025-06-25,Toys,Central,Online,69.31,5,5,329.22,236.61,92.61
475,2025-06-26,Groceries,West,Online,8.25,4,0,33.0,20.28,12.72
2579,2025-06-26,Groceries,South,Online,11.05,6,0,66.3,33.8,32.5
4885,2025-06-26,Books,North,Online,17.27,1,15,14.68,9.16,5.52
979,2025-06-26,Groceries,Central,Online,6.91,2,0,13.82,7.77,6.05
56,2025-06-26,Groceries,West,Online,34.16,6,0,204.96,107.5,97.46
2460,2025-06-26,Furniture,North,In-Store,484.51,4,0,1938.04,1282.02,656.02
3353,2025-06-26,Toys,North,In-Store,17.24,3,15,43.96,30.53,13.43
3462,2025-06-26,Furniture,South,In-Store,46.26,6,0,277.56,157.77,119.79
3190,2025-06-26,Electronics,South,Online,388.45,3,10,1048.82,715.57,333.25
1369,2025-06-27,Toys,South,Online,59.13,2,15,100.52,69.79,30.73
1246,2025-06-27,Clothing,North,Online,27.05,3,10,73.04,42.22,30.82
1836,2025-06-27,Electronics,South,Online,416.69,4,0,1666.76,912.48,754.28
932,2025-06-27,Groceries,North,Online,16.81,5,5,79.85,43.64,36.21
4355,2025-06-28,Furniture,West,Online,329.69,4,15,1120.95,733.88,387.07
1247,2025-06-28,Clothing,North,Online,16.99,6,5,96.84,64.91,31.93
2052,2025-06-28,Electronics,North,In-Store,37.65,6,10,203.31,116.18,87.13
542,2025-06-28,Groceries,North,Online,19.96,5,5,94.81,61.37,33.44
3136,2025-06-28,Groceries,East,In-Store,38.55,2,5,73.24,52.79,20.45
1489,2025-06-28,Electronics,South,Online,107.9,6,10,582.66,451.27,131.39
1009,2025-06-28,Toys,North,In-Store,27.51,4,5,104.54,76.38,28.16
4179,2025-06-28,Toys,South,Online,26.71,4,0,106.84,55.98,50.86
3443,2025-06-29,Sports,North,In-Store,117.59,6,5,670.26,388.9,281.36
4026,2025-06-29,Books,North,In-Store,15.63,1,5,14.85,9.1,5.75
4992,2025-06-29,Groceries,West,Online,9.99,6,10,53.95,35.69,18.26
1485,2025-06-29,Clothing,Central,Online,64.04,5,5,304.19,186.48,117.71
1897,2025-06-29,Clothing,North,Online,122.25,3,0,366.75,203.11,163.64
1949,2025-06-29,Clothing,Central,Online,21.5,2,15,36.55,24.45,12.1
796,2025-06-29,Furniture,North,Online,198.43,1,20,158.74,105.11,53.63
4910,2025-06-30,Groceries,South,Online,4.2,6,0,25.2,16.58,8.62
387,2025-06-30,Groceries,North,In-Store,19.97,4,0,79.88,44.73,35.15
491,2025-06-30,Clothing,West,In-Store,31.77,1,0,31.77,19.83,11.94
2501,2025-06-30,Groceries,East,In-Store,9.04,4,10,32.54,22.95,9.59
1924,2025-06-30,Electronics,East,Online,284.91,2,0,569.82,351.37,218.45
1250,2025-06-30,Electronics,Central,Online,103.69,5,0,518.45,353.95,164.5
2802,2025-06-30,Groceries,South,In-Store,19.42,4,0,77.68,42.41,35.27
717,2025-07-01,Groceries,North,Online,6.08,5,5,28.88,20.01,8.87
3335,2025-07-01,Clothing,East,In-Store,70.58,1,5,67.05,41.67,25.38
4760,2025-07-01,Groceries,Central,Online,39.74,2,5,75.51,44.69,30.82
3280,2025-07-01,Clothing,West,Online,16.95,6,0,101.7,61.11,40.59
2237,2025-07-01,Electronics,Central,In-Store,470.96,6,5,2684.47,1616.48,1067.99
2962,2025-07-01,Clothing,Central,Online,36.93,2,5,70.17,49.12,21.05
1880,2025-07-01,Electronics,West,Online,169.58,4,0,678.32,341.2,337.12
2126,2025-07-02,Electronics,West,Online,156.85,2,20,250.96,209.55,41.41
605,2025-07-02,Groceries,East,Online,11.9,1,10,10.71,7.13,3.58
3402,2025-07-02,Toys,Central,Online,80.31,5,0,401.55,273.2,128.35
2189,2025-07-02,Electronics,Central,Online,286.09,3,5,815.36,468.49,346.87
3124,2025-07-02,Sports,West,Online,42.15,4,20,134.88,89.03,45.85
2089,2025-07-02,Clothing,West,In-Store,12.47,1,10,11.22,7.03,4.19
822,2025-07-03,Books,North,Online,1.22,6,15,6.22,4.71,1.51
3528,2025-07-03,Electronics,Central,Online,282.62,5,0,1413.1,900.33,512.77
4148,2025-07-03,Groceries,West,Online,14.26,2,0,28.52,16.23,12.29
3224,2025-07-03,Sports,North,Online,13.37,4,0,53.48,37.06,16.42
1490,2025-07-03,Clothing,Central,Online,60.37,2,0,120.74,61.21,59.53
2866,2025-07-03,Groceries,Central,Online,14.41,6,5,82.14,46.61,35.53
1258,2025-07-03,Books,North,In-Store,6.49,6,10,35.05,23.77,11.28
693,2025-07-03,Books,North,In-Store,20.86,6,5,118.9,62.97,55.93
1330,2025-07-04,Clothing,South,In-Store,36.4,4,15,123.76,76.36,47.4
4629,2025-07-04,Groceries,East,In-Store,14.77,4,0,59.08,40.52,18.56
2316,2025-07-04,Clothing,Central,Online,3.5,2,0,7.0,4.89,2.11
373,2025-07-04,Groceries,Central,Online,5.31,4,5,20.18,13.04,7.14
3666,2025-07-04,Sports,East,Online,61.67,1,0,61.67,38.42,23.25
4958,2025-07-04,Toys,East,Online,42.84,5,5,203.49,110.46,93.03
2107,2025-07-04,Electronics,West,In-Store,288.28,4,5,1095.46,711.32,384.14
3494,2025-07-04,Electronics,West,Online,394.0,3,15,1004.7,725.34,279.36
2502,2025-07-04,Electronics,East,In-Store,254.91,4,0,1019.64,560.89,458.75
2700,2025-07-04,Groceries,South,In-Store,26.47,3,5,75.44,50.38,25.06
1950,2025-07-05,Groceries,Central,In-Store,19.73,4,0,78.92,47.97,30.95
2852,2025-07-05,Clothing,North,In-Store,23.54,6,0,141.24,97.14,44.1
1276,2025-07-05,Furniture,North,Online,188.45,5,0,942.25,576.78,365.47
2959,2025-07-05,Clothing,East,Online,34.39,6,10,185.71,112.84,72.87
251,2025-07-05,Clothing,South,Online,30.15,4,0,120.6,60.77,59.83
3349,2025-07-05,Books,Central,In-Store,38.3,5,0,191.5,96.39,95.11
2663,2025-07-05,Toys,West,Online,42.61,3,5,121.44,83.34,38.1
3891,2025-07-06,Books,North,Online,78.89,4,0,315.56,183.79,131.77
1023,2025-07-06,Sports,West,In-Store,118.35,4,10,426.06,304.25,121.81
4645,2025-07-06,Clothing,East,In-Store,33.46,6,20,160.61,135.08,25.53
629,2025-07-06,Clothing,North,In-Store,10.86,6,0,65.16,43.87,21.29
479,2025-07-06,Groceries,Central,Online,6.54,2,5,12.43,8.57,3.86
426,2025-07-06,Electronics,Central,In-Store,260.49,5,10,1172.21,701.45,470.76
3653,2025-07-06,Groceries,West,In-Store,24.84,5,5,117.99,77.72,40.27
1990,2025-07-07,Groceries,West,Online,0.89,4,15,3.03,2.29,0.74
3718,2025-07-07,Groceries,North,Online,25.42,2,0,50.84,32.0,18.84
1226,2025-07-07,Electronics,South,Online,729.42,5,0,3647.1,2282.46,1364.64
1531,2025-07-07,Furniture,West,Online,148.95,1,0,148.95,85.33,63.62
2943,2025-07-07,Sports,North,In-Store,20.03,4,0,80.12,52.47,27.65
999,2025-07-07,Groceries,South,In-Store,3.46,6,5,19.72,10.94,8.78
457,2025-07-07,Toys,South,Online,95.02,6,10,513.11,369.7,143.41
4706,2025-07-07,Groceries,South,In-Store,19.42,1,0,19.42,10.32,9.1
428,2025-07-07,Clothing,West,In-Store,26.84,6,15,136.88,84.78,52.1
926,2025-07-07,Electronics,South,Online,211.75,1,0,211.75,143.16,68.59
278,2025-07-08,Groceries,East,In-Store,16.28,1,5,15.47,9.72,5.75
707,2025-07-08,Toys,West,In-Store,18.83,5,10,84.73,48.09,36.64
2170,2025-07-08,Clothing,West,Online,32.28,6,5,184.0,133.34,50.66
2285,2025-07-08,Toys,East,In-Store,82.77,6,5,471.79,294.16,177.63
1027,2025-07-08,Clothing,North,Online,81.4,2,0,162.8,110.36,52.44
1119,2025-07-09,Groceries,South,Online,14.93,3,15,38.07,24.57,13.5
3341,2025-07-09,Groceries,South,Online,9.04,5,5,42.94,30.41,12.53
390,2025-07-09,Furniture,West,In-Store,760.06,1,0,760.06,419.03,341.03
8,2025-07-09,Clothing,Central,Online,74.7,3,0,224.1,153.44,70.66
4420,2025-07-09,Electronics,Central,Online,403.59,2,5,766.82,520.46,246.36
1533,2025-07-09,Groceries,West,Online,12.9,4,20,41.28,29.79,11.49
847,2025-07-09,Clothing,West,Online,45.29,6,10,244.57,186.4,58.17
3496,2025-07-09,Books,Central,Online,8.31,3,0,24.93,13.43,11.5
272,2025-07-10,Electronics,South,Online,281.1,6,10,1517.94,1069.72,448.22
3792,2025-07-10,Clothing,East,In-Store,49.91,5,0,249.55,159.61,89.94
2974,2025-07-10,Electronics,North,Online,134.05,5,10,603.23,383.38,219.85
534,2025-07-10,Books,South,In-Store,15.21,2,0,30.42,20.89,9.53
991,2025-07-11,Electronics,East,In-Store,198.58,3,5,565.95,361.26,204.69
2722,2025-07-11,Electronics,Central,Online,122.41,1,0,122.41,85.13,37.28
3018,2025-07-11,Toys,West,In-Store,14.4,6,0,86.4,57.53,28.87
4649,2025-07-12,Groceries,Central,Online,29.38,5,15,124.86,86.35,38.51
571,2025-07-12,Groceries,North,Online,20.7,4,20,66.24,46.21,20.03
997,2025-07-12,Groceries,North,Online,6.07,6,0,36.42,24.12,12.3
3177,2025-07-12,Groceries,West,Online,5.46,3,15,13.92,11.2,2.72
2169,2025-07-12,Clothing,Central,In-Store,55.81,3,10,150.69,97.44,53.25
1511,2025-07-12,Electronics,East,In-Store,150.34,4,15,511.16,331.6,179.56
2044,2025-07-13,Electronics,South,Online,64.75,4,0,259.0,180.77,78.23
1381,2025-07-13,Groceries,North,Online,9.22,2,5,17.52,12.06,5.46
3725,2025-07-13,Groceries,West,Online,15.19,5,10,68.36,52.3,16.06
4238,2025-07-13,Furniture,South,In-Store,637.69,4,5,2423.22,1589.03,834.19
3137,2025-07-13,Clothing,West,Online,66.42,1,5,63.1,36.93,26.17
279,2025-07-13,Toys,North,Online,90.23,4,5,342.87,204.9,137.97
3882,2025-07-13,Clothing,West,In-Store,44.14,4,0,176.56,102.15,74.41
2396,2025-07-13,Toys,North,Online,74.76,2,0,149.52,100.47,49.05
2159,2025-07-13,Electronics,East,Online,209.45,1,0,209.45,110.05,99.4
1071,2025-07-13,Clothing,West,Online,116.5,2,20,186.4,152.73,33.67
4177,2025-07-13,Clothing,North,In-Store,30.11,5,0,150.55,87.26,63.29
326,2025-07-13,Sports,East,In-Store,49.28,6,0,295.68,150.12,145.56
3512,2025-07-14,Clothing,West,In-Store,117.06,3,0,351.18,177.5,173.68
2584,2025-07-14,Electronics,East,Online,689.38,6,0,4136.28,2174.92,1961.36
4413,2025-07-14,Clothing,North,Online,76.76,4,0,307.04,180.52,126.52
2299,2025-07-14,Electronics,South,In-Store,472.77,6,10,2552.96,1885.15,667.81
3316,2025-07-14,Electronics,South,In-Store,173.11,1,5,164.45,96.18,68.27
4660,2025-07-14,Toys,West,Online,47.08,1,10,42.37,26.76,15.61
1925,2025-07-14,Electronics,South,In-Store,688.57,2,0,1377.14,924.83,452.31
2018,2025-07-14,Sports,North,Online,107.31,1,0,107.31,65.48,41.83
315,2025-07-15,Furniture,Central,Online,516.28,5,5,2452.33,1388.36,1063.97
4142,2025-07-15,Clothing,North,Online,47.74,1,15,40.58,28.38,12.2
4858,2025-07-15,Toys,Central,Online,69.33,2,0,138.66,71.85,66.81
2523,2025-07-15,Groceries,South,Online,2.98,6,5,16.99,10.89,6.1
1912,2025-07-15,Furniture,Central,In-Store,347.15,1,0,347.15,230.22,116.93
2419,2025-07-15,Groceries,West,Online,9.96,3,10,26.89,17.14,9.75
113,2025-07-15,Clothing,South,Online,13.93,1,0,13.93,9.49,4.44
511,2025-07-16,Clothing,South,In-Store,51.29,3,15,130.79,96.88,33.91
3747,2025-07-16,Clothing,South,Online,64.01,6,0,384.06,246.48,137.58
4669,2025-07-16,Books,East,Online,34.61,1,5,32.88,23.97,8.91
3572,2025-07-16,Furniture,West,In-Store,309.53,3,5,882.16,543.67,338.49
3168,2025-07-17,Groceries,East,Online,4.36,2,0,8.72,5.44,3.28
264,2025-07-17,Furniture,West,In-Store,385.03,4,0,1540.12,992.39,547.73
178,2025-07-17,Electronics,South,Online,148.89,5,10,670.0,495.68,174.32
1980,2025-07-17,Groceries,East,In-Store,34.99,4,5,132.96,81.91,51.05
2076,2025-07-17,Clothing,North,Online,13.8,3,0,41.4,27.07,14.33
1722,2025-07-17,Groceries,North,In-Store,5.72,1,5,5.43,2.99,2.44
955,2025-07-17,Furniture,North,Online,341.21,4,0,1364.84,742.75,622.09
2131,2025-07-17,Furniture,West,In-Store,661.43,4,10,2381.15,1622.5,758.65
2132,2025-07-17,Groceries,Central,In-Store,17.78,2,10,32.0,24.58,7.42
3363,2025-07-17,Sports,West,Online,69.5,6,15,354.45,254.39,100.06
1376,2025-07-18,Electronics,North,Online,104.68,5,5,497.23,363.08,134.15
4591,2025-07-18,Electronics,Central,Online,205.79,4,0,823.16,495.03,328.13
1733,2025-07-18,Clothing,Central,In-Store,41.4,1,15,35.19,25.83,9.36
1910,2025-07-18,Groceries,Central,Online,3.7,1,0,3.7,2.02,1.68
3079,2025-07-19,Books,South,Online,7.9,1,0,7.9,5.1,2.8
3646,2025-07-19,Sports,Central,Online,41.29,6,0,247.74,129.4,118.34
929,2025-07-19,Clothing,North,In-Store,41.82,1,20,33.46,26.12,7.34
2009,2025-07-19,Furniture,North,Online,150.02,3,5,427.56,232.04,195.52
3931,2025-07-19,Toys,East,Online,37.13,5,5,176.37,125.49,50.88
1712,2025-07-20,Groceries,East,Online,18.88,4,0,75.52,42.62,32.9
4421,2025-07-20,Electronics,East,In-Store,840.67,1,0,840.67,543.94,296.73
1307,2025-07-20,Groceries,East,Online,20.16,5,0,100.8,56.19,44.61
4340,2025-07-20,Clothing,South,In-Store,25.61,3,0,76.83,44.77,32.06
2203,2025-07-20,Clothing,North,Online,27.28,5,0,136.4,92.75,43.65
1384,2025-07-20,Books,Central,In-Store,12.08,1,5,11.48,8.11,3.37
3525,2025-07-20,Groceries,North,Online,11.34,4,0,45.36,27.76,17.6
3039,2025-07-20,Toys,West,In-Store,4.83,3,10,13.04,8.68,4.36
655,2025-07-20,Books,South,In-Store,22.61,6,20,108.53,84.85,23.68
4209,2025-07-20,Toys,East,Online,31.04,2,0,62.08,32.17,29.91
3066,2025-07-20,Groceries,Central,Online,36.42,3,0,109.26,61.26,48.0
1148,2025-07-21,Clothing,South,Online,205.81,4,0,823.24,545.92,277.32
253,2025-07-21,Electronics,West,In-Store,229.67,1,0,229.67,139.79,89.88
4609,2025-07-21,Groceries,East,Online,7.34,2,15,12.48,10.12,2.36
3045,2025-07-21,Books,Central,In-Store,21.52,6,0,129.12,82.38,46.74
4255,2025-07-21,Groceries,Central,Online,36.66,4,0,146.64,98.57,48.07
2837,2025-07-21,Groceries,South,Online,21.97,5,0,109.85,61.23,48.62
1942,2025-07-21,Sports,West,In-Store,4.89,2,5,9.29,6.6,2.69
4075,2025-07-21,Electronics,South,Online,887.84,1,0,887.84,491.57,396.27
456,2025-07-21,Sports,South,Online,68.42,2,20,109.47,82.8,26.67
47,2025-07-22,Sports,Central,Online,158.57,5,0,792.85,420.5,372.35
622,2025-07-22,Electronics,Central,Online,220.33,2,5,418.63,289.43,129.2
2140,2025-07-22,Books,North,Online,16.67,2,0,33.34,17.2,16.14
4120,2025-07-22,Clothing,East,Online,53.41,5,5,253.7,157.66,96.04
530,2025-07-22,Toys,North,In-Store,14.35,1,0,14.35,9.03,5.32
675,2025-07-22,Sports,South,Online,144.61,6,10,780.89,475.25,305.64
1521,2025-07-23,Clothing,West,In-Store,13.98,6,15,71.3,54.68,16.62
3276,2025-07-23,Sports,North,In-Store,105.42,3,0,316.26,197.1,119.16
1866,2025-07-23,Groceries,East,In-Store,4.01,4,0,16.04,8.98,7.06
231,2025-07-23,Sports,West,Online,32.33,5,0,161.65,111.34,50.31
3027,2025-07-23,Clothing,Central,In-Store,101.74,2,0,203.48,133.42,70.06
1966,2025-07-23,Electronics,South,Online,157.31,4,20,503.39,398.11,105.28
3123,2025-07-23,Sports,Central,In-Store,67.49,5,20,269.96,198.73,71.23
1406,2025-07-24,Clothing,North,Online,93.2,2,10,167.76,124.29,43.47
3501,2025-07-24,Clothing,West,In-Store,59.53,2,10,107.15,73.66,33.49
363,2025-07-24,Furniture,East,In-Store,128.56,5,10,578.52,438.75,139.77
3046,2025-07-24,Books,West,In-Store,7.27,3,5,20.72,13.37,7.35
2703,2025-07-25,Toys,Central,Online,74.14,2,0,148.28,77.74,70.54
438,2025-07-25,Groceries,North,Online,3.02,6,0,18.12,11.77,6.35
3611,2025-07-25,Electronics,South,Online,705.87,3,10,1905.85,1308.64,597.21
4424,2025-07-25,Sports,East,In-Store,146.16,6,0,876.96,579.52,297.44
3044,2025-07-25,Groceries,Central,Online,16.35,3,0,49.05,25.79,23.26
4234,2025-07-25,Books,South,Online,9.71,2,0,19.42,9.83,9.59
159,2025-07-25,Electronics,North,Online,40.09,2,5,76.17,43.8,32.37
155,2025-07-25,Groceries,West,Online,8.28,2,0,16.56,10.33,6.23
